"Dec 31, 2020",midday,6,4
"Dec 30, 2020",midday,1,5
"Dec 29, 2020",midday,7,7
"Dec 28, 2020",midday,4,4
"Dec 27, 2020",midday,3,9
"Dec 26, 2020",midday,6,0
"Dec 25, 2020",midday,9,7
"Dec 24, 2020",midday,9,3
"Dec 23, 2020",midday,8,1
"Dec 22, 2020",midday,4,2
"Dec 21, 2020",midday,8,4
"Dec 20, 2020",midday,7,8
"Dec 19, 2020",midday,6,0
"Dec 18, 2020",midday,6,8
"Dec 17, 2020",midday,9,0
"Dec 16, 2020",midday,0,6
"Dec 15, 2020",midday,5,8
"Dec 14, 2020",midday,9,2
"Dec 13, 2020",midday,0,5
"Dec 12, 2020",midday,3,5
"Dec 11, 2020",midday,9,7
"Dec 10, 2020",midday,3,4
"Dec 09, 2020",midday,9,7
"Dec 08, 2020",midday,5,2
"Dec 07, 2020",midday,4,1
"Dec 06, 2020",midday,3,8
"Dec 05, 2020",midday,1,7
"Dec 04, 2020",midday,7,7
"Dec 03, 2020",midday,8,1
"Dec 02, 2020",midday,9,5
"Dec 01, 2020",midday,9,8
"Nov 30, 2020",midday,0,1
"Nov 29, 2020",midday,0,2
"Nov 28, 2020",midday,0,2
"Nov 27, 2020",midday,9,2
"Nov 26, 2020",midday,6,1
"Nov 25, 2020",midday,9,0
"Nov 24, 2020",midday,4,1
"Nov 23, 2020",midday,3,8
"Nov 22, 2020",midday,7,1
"Nov 21, 2020",midday,2,3
"Nov 20, 2020",midday,7,2
"Nov 19, 2020",midday,6,3
"Nov 18, 2020",midday,1,8
"Nov 17, 2020",midday,3,9
"Nov 16, 2020",midday,9,3
"Nov 15, 2020",midday,8,6
"Nov 14, 2020",midday,1,0
"Nov 13, 2020",midday,3,6
"Nov 12, 2020",midday,6,2
"Nov 11, 2020",midday,1,3
"Nov 10, 2020",midday,3,9
"Nov 09, 2020",midday,8,6
"Nov 08, 2020",midday,7,8
"Nov 07, 2020",midday,2,1
"Nov 06, 2020",midday,1,1
"Nov 05, 2020",midday,3,4
"Nov 04, 2020",midday,1,8
"Nov 03, 2020",midday,1,7
"Nov 02, 2020",midday,1,1
"Nov 01, 2020",midday,6,2
"Oct 31, 2020",midday,0,3
"Oct 30, 2020",midday,8,3
"Oct 29, 2020",midday,9,4
"Oct 28, 2020",midday,9,3
"Oct 27, 2020",midday,6,3
"Oct 26, 2020",midday,1,9
"Oct 25, 2020",midday,3,0
"Oct 24, 2020",midday,2,1
"Oct 23, 2020",midday,1,9
"Oct 22, 2020",midday,8,5
"Oct 21, 2020",midday,2,5
"Oct 20, 2020",midday,1,1
"Oct 19, 2020",midday,8,8
"Oct 18, 2020",midday,1,6
"Oct 17, 2020",midday,5,4
"Oct 16, 2020",midday,9,3
"Oct 15, 2020",midday,9,5
"Oct 14, 2020",midday,3,0
"Oct 13, 2020",midday,7,6
"Oct 12, 2020",midday,9,2
"Oct 11, 2020",midday,9,5
"Oct 10, 2020",midday,8,7
"Oct 09, 2020",midday,2,9
"Oct 08, 2020",midday,9,3
"Oct 01, 2020",midday,8,7
"Sep 30, 2020",midday,2,0
"Sep 29, 2020",midday,4,7
"Sep 28, 2020",midday,4,1
"Sep 27, 2020",midday,3,1
"Sep 26, 2020",midday,8,6
"Sep 25, 2020",midday,8,5
"Sep 24, 2020",midday,0,9
"Sep 23, 2020",midday,9,5
"Sep 22, 2020",midday,5,7
"Sep 21, 2020",midday,4,8
"Sep 20, 2020",midday,8,0
"Sep 19, 2020",midday,6,8
"Sep 18, 2020",midday,3,6
"Sep 17, 2020",midday,8,6
"Sep 16, 2020",midday,3,2
"Sep 15, 2020",midday,3,8
"Sep 14, 2020",midday,0,8
"Sep 13, 2020",midday,3,7
"Sep 12, 2020",midday,3,0
"Sep 11, 2020",midday,2,8
"Sep 10, 2020",midday,5,3
"Sep 09, 2020",midday,0,1
"Sep 08, 2020",midday,3,7
"Sep 07, 2020",midday,7,4
"Sep 06, 2020",midday,5,8
"Sep 05, 2020",midday,9,1
"Sep 04, 2020",midday,6,7
"Sep 03, 2020",midday,2,6
"Sep 02, 2020",midday,8,9
"Sep 01, 2020",midday,6,1
"Aug 31, 2020",midday,4,2
"Aug 30, 2020",midday,6,9
"Aug 29, 2020",midday,8,8
"Aug 28, 2020",midday,2,4
"Aug 27, 2020",midday,9,7
"Aug 26, 2020",midday,1,4
"Aug 25, 2020",midday,5,1
"Aug 24, 2020",midday,3,8
"Aug 23, 2020",midday,2,7
"Aug 22, 2020",midday,4,2
"Aug 21, 2020",midday,2,9
"Aug 20, 2020",midday,4,3
"Aug 19, 2020",midday,3,0
"Aug 18, 2020",midday,6,6
"Aug 17, 2020",midday,3,0
"Aug 16, 2020",midday,1,3
"Aug 15, 2020",midday,8,9
"Aug 14, 2020",midday,8,6
"Aug 13, 2020",midday,3,1
"Aug 12, 2020",midday,4,9
"Aug 11, 2020",midday,2,8
"Aug 10, 2020",midday,0,9
"Aug 09, 2020",midday,7,6
"Aug 08, 2020",midday,3,9
"Aug 07, 2020",midday,0,8
"Aug 06, 2020",midday,0,6
"Aug 05, 2020",midday,7,2
"Aug 04, 2020",midday,2,2
"Aug 03, 2020",midday,2,7
"Aug 02, 2020",midday,2,7
"Aug 01, 2020",midday,0,0
"Jul 31, 2020",midday,3,6
"Jul 30, 2020",midday,9,8
"Jul 29, 2020",midday,1,0
"Jul 28, 2020",midday,8,5
"Jul 27, 2020",midday,6,9
"Jul 26, 2020",midday,0,8
"Jul 25, 2020",midday,7,4
"Jul 24, 2020",midday,9,8
"Jul 23, 2020",midday,2,8
"Jul 22, 2020",midday,3,4
"Jul 21, 2020",midday,2,9
"Jul 16, 2020",midday,9,7
"Jul 15, 2020",midday,7,7
"Jul 14, 2020",midday,5,6
"Jul 13, 2020",midday,8,2
"Jul 12, 2020",midday,1,3
"Jul 11, 2020",midday,1,8
"Jul 10, 2020",midday,4,7
"Jul 09, 2020",midday,0,4
"Jul 08, 2020",midday,4,2
"Jul 07, 2020",midday,0,6
"Jul 06, 2020",midday,9,2
"Jul 05, 2020",midday,6,2
"Jul 04, 2020",midday,2,1
"Jul 03, 2020",midday,3,4
"Jul 02, 2020",midday,1,1
"Jul 01, 2020",midday,8,7
"Jun 30, 2020",midday,1,3
"Jun 29, 2020",midday,3,8
"Jun 28, 2020",midday,4,8
"Jun 27, 2020",midday,6,7
"Jun 26, 2020",midday,3,9
"Jun 25, 2020",midday,1,2
"Jun 24, 2020",midday,0,5
"Jun 23, 2020",midday,2,3
"Jun 22, 2020",midday,5,7
"Jun 21, 2020",midday,3,3
"Jun 20, 2020",midday,3,7
"Jun 19, 2020",midday,6,0
"Jun 18, 2020",midday,8,0
"Jun 17, 2020",midday,4,8
"Jun 16, 2020",midday,1,2
"Jun 15, 2020",midday,3,7
"Jun 14, 2020",midday,5,0
"Jun 13, 2020",midday,4,8
"Jun 12, 2020",midday,3,5
"Jun 11, 2020",midday,8,4
"Jun 10, 2020",midday,7,2
"Jun 09, 2020",midday,2,3
"Jun 08, 2020",midday,9,3
"Jun 07, 2020",midday,1,5
"Jun 06, 2020",midday,4,3
"Jun 05, 2020",midday,0,3
"Jun 04, 2020",midday,7,8
"Jun 03, 2020",midday,7,0
"Jun 02, 2020",midday,0,2
"Jun 01, 2020",midday,9,6
"May 31, 2020",midday,1,4
"May 30, 2020",midday,0,4
"May 29, 2020",midday,9,0
"May 28, 2020",midday,0,7
"May 27, 2020",midday,7,8
"May 26, 2020",midday,8,4
"May 25, 2020",midday,0,5
"May 24, 2020",midday,3,1
"May 23, 2020",midday,1,0
"May 22, 2020",midday,0,2
"May 21, 2020",midday,1,9
"May 20, 2020",midday,0,3
"May 19, 2020",midday,8,7
"May 18, 2020",midday,3,5
"May 17, 2020",midday,0,4
"May 16, 2020",midday,7,3
"May 15, 2020",midday,0,0
"May 14, 2020",midday,6,8
"May 13, 2020",midday,8,6
"May 12, 2020",midday,6,8
"May 11, 2020",midday,0,9
"May 10, 2020",midday,2,4
"May 09, 2020",midday,8,6
"May 08, 2020",midday,6,7
"May 07, 2020",midday,8,2
"May 06, 2020",midday,0,9
"May 05, 2020",midday,6,1
"May 04, 2020",midday,2,3
"May 03, 2020",midday,8,5
"Apr 28, 2020",midday,0,4
"Apr 27, 2020",midday,1,1
"Apr 26, 2020",midday,8,7
"Apr 25, 2020",midday,8,1
"Apr 24, 2020",midday,2,9
"Apr 23, 2020",midday,4,2
"Apr 22, 2020",midday,5,2
"Apr 21, 2020",midday,6,0
"Apr 20, 2020",midday,9,5
"Apr 19, 2020",midday,1,1
"Apr 18, 2020",midday,7,3
"Apr 17, 2020",midday,7,9
"Apr 16, 2020",midday,4,0
"Apr 15, 2020",midday,6,6
"Apr 14, 2020",midday,6,0
"Apr 13, 2020",midday,2,2
"Apr 12, 2020",midday,7,2
"Apr 11, 2020",midday,6,3
"Apr 10, 2020",midday,1,3
"Apr 09, 2020",midday,2,6
"Apr 08, 2020",midday,4,2
"Apr 07, 2020",midday,3,6
"Apr 06, 2020",midday,6,1
"Apr 05, 2020",midday,2,3
"Apr 04, 2020",midday,6,9
"Apr 03, 2020",midday,7,4
"Apr 02, 2020",midday,9,3
"Apr 01, 2020",midday,4,7
"Mar 31, 2020",midday,4,4
"Mar 30, 2020",midday,8,8
"Mar 29, 2020",midday,5,8
"Mar 28, 2020",midday,9,9
"Mar 27, 2020",midday,5,0
"Mar 26, 2020",midday,9,6
"Mar 25, 2020",midday,2,7
"Mar 24, 2020",midday,2,2
"Mar 23, 2020",midday,5,2
"Mar 22, 2020",midday,6,7
"Mar 21, 2020",midday,1,6
"Mar 20, 2020",midday,0,9
"Mar 19, 2020",midday,0,8
"Mar 18, 2020",midday,5,7
"Mar 17, 2020",midday,3,5
"Mar 16, 2020",midday,6,1
"Mar 15, 2020",midday,5,5
"Mar 14, 2020",midday,1,8
"Mar 13, 2020",midday,3,7
"Mar 12, 2020",midday,8,3
"Mar 11, 2020",midday,8,2
"Mar 10, 2020",midday,3,6
"Mar 09, 2020",midday,2,2
"Mar 08, 2020",midday,8,0
"Mar 07, 2020",midday,0,7
"Mar 06, 2020",midday,1,9
"Mar 05, 2020",midday,6,0
"Mar 04, 2020",midday,5,1
"Mar 03, 2020",midday,5,7
"Mar 02, 2020",midday,6,3
"Mar 01, 2020",midday,0,0
"Feb 29, 2020",midday,2,3
"Feb 28, 2020",midday,9,3
"Feb 27, 2020",midday,4,8
"Feb 26, 2020",midday,5,2
"Feb 25, 2020",midday,9,0
"Feb 24, 2020",midday,3,4
"Feb 23, 2020",midday,8,1
"Feb 22, 2020",midday,3,5
"Feb 21, 2020",midday,6,7
"Feb 20, 2020",midday,7,1
"Feb 19, 2020",midday,2,7
"Feb 18, 2020",midday,0,9
"Feb 17, 2020",midday,8,1
"Feb 16, 2020",midday,8,3
"Feb 15, 2020",midday,2,7
"Feb 14, 2020",midday,1,7
"Feb 13, 2020",midday,4,7
"Feb 12, 2020",midday,4,4
"Feb 11, 2020",midday,5,7
"Feb 10, 2020",midday,4,5
"Feb 09, 2020",midday,8,5
"Feb 08, 2020",midday,0,1
"Feb 07, 2020",midday,0,6
"Feb 06, 2020",midday,8,9
"Feb 05, 2020",midday,9,1
"Feb 04, 2020",midday,9,7
"Feb 03, 2020",midday,3,6
"Feb 02, 2020",midday,9,9
"Feb 01, 2020",midday,9,9
"Jan 31, 2020",midday,0,5
"Jan 30, 2020",midday,4,3
"Jan 29, 2020",midday,2,4
"Jan 28, 2020",midday,0,0
"Jan 27, 2020",midday,7,8
"Jan 26, 2020",midday,8,6
"Jan 25, 2020",midday,4,2
"Jan 24, 2020",midday,2,9
"Jan 23, 2020",midday,8,3
"Jan 22, 2020",midday,6,4
"Jan 21, 2020",midday,7,4
"Jan 20, 2020",midday,3,2
"Jan 19, 2020",midday,0,3
"Jan 18, 2020",midday,5,0
"Jan 17, 2020",midday,6,5
"Jan 16, 2020",midday,9,2
"Jan 15, 2020",midday,5,0
"Jan 14, 2020",midday,5,5
"Jan 13, 2020",midday,0,9
"Jan 12, 2020",midday,8,7
"Jan 11, 2020",midday,8,7
"Jan 10, 2020",midday,5,2
"Jan 09, 2020",midday,0,9
"Jan 08, 2020",midday,9,7
"Jan 07, 2020",midday,4,4
"Jan 06, 2020",midday,7,9
"Jan 05, 2020",midday,9,9
"Jan 04, 2020",midday,6,4
"Jan 03, 2020",midday,7,3
"Jan 02, 2020",midday,7,6
"Jan 01, 2020",midday,4,4
"Dec 31, 2020",evening,0,5
"Dec 30, 2020",evening,6,9
"Dec 29, 2020",evening,6,2
"Dec 28, 2020",evening,0,2
"Dec 27, 2020",evening,9,4
"Dec 26, 2020",evening,3,0
"Dec 25, 2020",evening,0,9
"Dec 24, 2020",evening,6,1
"Dec 23, 2020",evening,2,8
"Dec 22, 2020",evening,7,9
"Dec 21, 2020",evening,5,6
"Dec 20, 2020",evening,0,0
"Dec 19, 2020",evening,6,5
"Dec 18, 2020",evening,4,4
"Dec 17, 2020",evening,9,9
"Dec 16, 2020",evening,4,6
"Dec 15, 2020",evening,7,5
"Dec 14, 2020",evening,4,1
"Dec 13, 2020",evening,7,0
"Dec 12, 2020",evening,4,7
"Dec 11, 2020",evening,3,7
"Dec 10, 2020",evening,2,8
"Dec 09, 2020",evening,5,0
"Dec 08, 2020",evening,0,8
"Dec 07, 2020",evening,3,3
"Dec 06, 2020",evening,5,8
"Dec 05, 2020",evening,4,8
"Dec 04, 2020",evening,9,2
"Dec 03, 2020",evening,7,4
"Dec 02, 2020",evening,0,4
"Dec 01, 2020",evening,2,8
"Nov 30, 2020",evening,4,2
"Nov 29, 2020",evening,9,1
"Nov 28, 2020",evening,4,7
"Nov 27, 2020",evening,0,0
"Nov 26, 2020",evening,1,5
"Nov 25, 2020",evening,0,2
"Nov 24, 2020",evening,1,3
"Nov 23, 2020",evening,2,5
"Nov 22, 2020",evening,5,6
"Nov 21, 2020",evening,7,3
"Nov 20, 2020",evening,9,3
"Nov 19, 2020",evening,7,9
"Nov 18, 2020",evening,3,2
"Nov 17, 2020",evening,4,8
"Nov 16, 2020",evening,1,2
"Nov 15, 2020",evening,6,7
"Nov 14, 2020",evening,0,5
"Nov 13, 2020",evening,2,1
"Nov 12, 2020",evening,9,2
"Nov 11, 2020",evening,5,1
"Nov 10, 2020",evening,5,9
"Nov 09, 2020",evening,5,1
"Nov 08, 2020",evening,0,7
"Nov 07, 2020",evening,8,2
"Nov 06, 2020",evening,9,8
"Nov 05, 2020",evening,1,0
"Nov 04, 2020",evening,0,2
"Nov 03, 2020",evening,7,9
"Nov 01, 2020",evening,9,4
"Oct 31, 2020",evening,2,9
"Oct 30, 2020",evening,8,3
"Oct 29, 2020",evening,9,7
"Oct 28, 2020",evening,7,6
"Oct 27, 2020",evening,2,1
"Oct 26, 2020",evening,2,2
"Oct 25, 2020",evening,9,2
"Oct 24, 2020",evening,2,6
"Oct 23, 2020",evening,7,5
"Oct 22, 2020",evening,1,6
"Oct 21, 2020",evening,7,2
"Oct 20, 2020",evening,1,1
"Oct 19, 2020",evening,7,2
"Oct 18, 2020",evening,5,9
"Oct 17, 2020",evening,5,0
"Oct 16, 2020",evening,0,1
"Oct 15, 2020",evening,5,2
"Oct 14, 2020",evening,2,6
"Oct 13, 2020",evening,2,2
"Oct 12, 2020",evening,6,2
"Oct 11, 2020",evening,0,3
"Oct 10, 2020",evening,3,6
"Oct 09, 2020",evening,6,7
"Oct 08, 2020",evening,2,3
"Sep 30, 2020",evening,3,4
"Sep 29, 2020",evening,2,5
"Sep 28, 2020",evening,5,5
"Sep 27, 2020",evening,9,9
"Sep 26, 2020",evening,0,7
"Sep 25, 2020",evening,8,0
"Sep 24, 2020",evening,0,5
"Sep 23, 2020",evening,5,7
"Sep 22, 2020",evening,6,1
"Sep 21, 2020",evening,0,4
"Sep 20, 2020",evening,8,1
"Sep 19, 2020",evening,5,6
"Sep 18, 2020",evening,5,0
"Sep 17, 2020",evening,1,3
"Sep 16, 2020",evening,6,3
"Sep 15, 2020",evening,1,2
"Sep 14, 2020",evening,5,3
"Sep 13, 2020",evening,4,1
"Sep 12, 2020",evening,5,6
"Sep 11, 2020",evening,2,2
"Sep 10, 2020",evening,7,3
"Sep 09, 2020",evening,4,2
"Sep 08, 2020",evening,9,9
"Sep 07, 2020",evening,3,7
"Sep 06, 2020",evening,1,0
"Sep 05, 2020",evening,0,4
"Sep 04, 2020",evening,7,1
"Sep 03, 2020",evening,0,3
"Sep 02, 2020",evening,9,8
"Sep 01, 2020",evening,8,0
"Aug 31, 2020",evening,7,9
"Aug 30, 2020",evening,3,5
"Aug 29, 2020",evening,3,1
"Aug 28, 2020",evening,0,7
"Aug 27, 2020",evening,9,4
"Aug 26, 2020",evening,1,9
"Aug 25, 2020",evening,1,1
"Aug 24, 2020",evening,4,4
"Aug 23, 2020",evening,0,6
"Aug 22, 2020",evening,0,8
"Aug 21, 2020",evening,8,1
"Aug 20, 2020",evening,8,6
"Aug 19, 2020",evening,5,0
"Aug 18, 2020",evening,1,2
"Aug 17, 2020",evening,7,9
"Aug 16, 2020",evening,8,3
"Aug 15, 2020",evening,4,9
"Aug 14, 2020",evening,6,3
"Aug 13, 2020",evening,4,0
"Aug 12, 2020",evening,6,4
"Aug 11, 2020",evening,5,2
"Aug 10, 2020",evening,0,1
"Aug 09, 2020",evening,0,0
"Aug 08, 2020",evening,0,1
"Aug 07, 2020",evening,4,2
"Aug 06, 2020",evening,9,9
"Aug 05, 2020",evening,9,1
"Aug 04, 2020",evening,8,5
"Aug 03, 2020",evening,4,5
"Aug 02, 2020",evening,9,4
"Aug 01, 2020",evening,7,8
"Jul 31, 2020",evening,9,6
"Jul 30, 2020",evening,8,2
"Jul 29, 2020",evening,9,3
"Jul 28, 2020",evening,9,9
"Jul 27, 2020",evening,7,0
"Jul 26, 2020",evening,9,9
"Jul 25, 2020",evening,6,4
"Jul 24, 2020",evening,3,8
"Jul 23, 2020",evening,6,6
"Jul 22, 2020",evening,1,3
"Jul 21, 2020",evening,1,1
"Jul 16, 2020",evening,1,8
"Jul 15, 2020",evening,0,0
"Jul 14, 2020",evening,7,0
"Jul 13, 2020",evening,9,7
"Jul 12, 2020",evening,7,7
"Jul 11, 2020",evening,4,6
"Jul 10, 2020",evening,5,8
"Jul 09, 2020",evening,6,1
"Jul 08, 2020",evening,8,1
"Jul 07, 2020",evening,2,7
"Jul 06, 2020",evening,7,4
"Jul 05, 2020",evening,0,5
"Jul 04, 2020",evening,7,3
"Jul 03, 2020",evening,8,5
"Jul 02, 2020",evening,1,2
"Jul 01, 2020",evening,6,1
"Jun 30, 2020",evening,5,4
"Jun 29, 2020",evening,5,6
"Jun 28, 2020",evening,9,0
"Jun 27, 2020",evening,2,2
"Jun 26, 2020",evening,7,7
"Jun 25, 2020",evening,5,7
"Jun 24, 2020",evening,7,6
"Jun 23, 2020",evening,8,7
"Jun 22, 2020",evening,0,4
"Jun 21, 2020",evening,9,8
"Jun 20, 2020",evening,5,9
"Jun 19, 2020",evening,5,8
"Jun 18, 2020",evening,2,8
"Jun 17, 2020",evening,0,9
"Jun 16, 2020",evening,3,9
"Jun 15, 2020",evening,8,6
"Jun 14, 2020",evening,2,2
"Jun 13, 2020",evening,7,8
"Jun 12, 2020",evening,2,0
"Jun 11, 2020",evening,5,3
"Jun 10, 2020",evening,5,8
"Jun 09, 2020",evening,8,9
"Jun 08, 2020",evening,8,0
"Jun 07, 2020",evening,7,9
"Jun 06, 2020",evening,4,3
"Jun 05, 2020",evening,0,2
"Jun 04, 2020",evening,2,2
"Jun 03, 2020",evening,8,4
"Jun 02, 2020",evening,3,9
"Jun 01, 2020",evening,2,2
"May 31, 2020",evening,1,3
"May 30, 2020",evening,1,4
"May 29, 2020",evening,7,6
"May 28, 2020",evening,5,4
"May 27, 2020",evening,7,8
"May 26, 2020",evening,5,1
"May 25, 2020",evening,5,8
"May 24, 2020",evening,5,7
"May 23, 2020",evening,5,0
"May 22, 2020",evening,5,9
"May 21, 2020",evening,8,8
"May 20, 2020",evening,2,3
"May 19, 2020",evening,8,5
"May 18, 2020",evening,8,7
"May 17, 2020",evening,5,0
"May 16, 2020",evening,8,9
"May 15, 2020",evening,5,1
"May 14, 2020",evening,3,2
"May 13, 2020",evening,9,4
"May 12, 2020",evening,7,0
"May 11, 2020",evening,5,3
"May 10, 2020",evening,5,2
"May 09, 2020",evening,3,9
"May 08, 2020",evening,7,1
"May 07, 2020",evening,3,8
"May 06, 2020",evening,9,2
"May 05, 2020",evening,8,8
"May 04, 2020",evening,0,4
"May 03, 2020",evening,8,2
"Apr 27, 2020",evening,6,4
"Apr 26, 2020",evening,7,1
"Apr 25, 2020",evening,1,9
"Apr 24, 2020",evening,5,5
"Apr 23, 2020",evening,1,3
"Apr 22, 2020",evening,2,6
"Apr 21, 2020",evening,0,7
"Apr 20, 2020",evening,0,1
"Apr 19, 2020",evening,4,6
"Apr 18, 2020",evening,0,6
"Apr 17, 2020",evening,9,2
"Apr 16, 2020",evening,3,6
"Apr 15, 2020",evening,1,6
"Apr 14, 2020",evening,9,9
"Apr 13, 2020",evening,9,1
"Apr 12, 2020",evening,0,1
"Apr 11, 2020",evening,1,2
"Apr 10, 2020",evening,2,9
"Apr 09, 2020",evening,8,6
"Apr 08, 2020",evening,1,7
"Apr 07, 2020",evening,1,4
"Apr 06, 2020",evening,5,2
"Apr 05, 2020",evening,6,4
"Apr 04, 2020",evening,2,6
"Apr 03, 2020",evening,7,4
"Apr 02, 2020",evening,1,3
"Apr 01, 2020",evening,2,7
"Mar 31, 2020",evening,5,7
"Mar 30, 2020",evening,4,5
"Mar 29, 2020",evening,3,4
"Mar 28, 2020",evening,4,4
"Mar 27, 2020",evening,6,7
"Mar 26, 2020",evening,6,0
"Mar 25, 2020",evening,4,2
"Mar 24, 2020",evening,3,4
"Mar 23, 2020",evening,1,1
"Mar 22, 2020",evening,1,5
"Mar 21, 2020",evening,7,2
"Mar 20, 2020",evening,7,8
"Mar 19, 2020",evening,4,4
"Mar 18, 2020",evening,1,5
"Mar 17, 2020",evening,3,1
"Mar 16, 2020",evening,5,7
"Mar 15, 2020",evening,1,8
"Mar 14, 2020",evening,2,8
"Mar 13, 2020",evening,5,0
"Mar 12, 2020",evening,4,5
"Mar 11, 2020",evening,2,9
"Mar 10, 2020",evening,1,6
"Mar 09, 2020",evening,7,6
"Mar 08, 2020",evening,7,5
"Mar 07, 2020",evening,7,3
"Mar 06, 2020",evening,0,5
"Mar 05, 2020",evening,2,7
"Mar 04, 2020",evening,1,1
"Mar 03, 2020",evening,7,3
"Mar 02, 2020",evening,2,7
"Mar 01, 2020",evening,2,8
"Feb 29, 2020",evening,1,8
"Feb 28, 2020",evening,4,5
"Feb 27, 2020",evening,3,5
"Feb 26, 2020",evening,7,4
"Feb 25, 2020",evening,0,1
"Feb 24, 2020",evening,1,8
"Feb 23, 2020",evening,8,3
"Feb 22, 2020",evening,6,7
"Feb 21, 2020",evening,7,2
"Feb 20, 2020",evening,5,1
"Feb 19, 2020",evening,5,5
"Feb 18, 2020",evening,8,5
"Feb 17, 2020",evening,9,7
"Feb 16, 2020",evening,5,4
"Feb 15, 2020",evening,9,9
"Feb 14, 2020",evening,9,3
"Feb 13, 2020",evening,0,2
"Feb 12, 2020",evening,9,9
"Feb 11, 2020",evening,6,8
"Feb 10, 2020",evening,5,5
"Feb 09, 2020",evening,5,2
"Feb 08, 2020",evening,3,9
"Feb 07, 2020",evening,7,9
"Feb 06, 2020",evening,5,4
"Feb 05, 2020",evening,4,6
"Feb 04, 2020",evening,2,7
"Feb 03, 2020",evening,2,9
"Feb 02, 2020",evening,2,8
"Feb 01, 2020",evening,7,9
"Jan 31, 2020",evening,9,5
"Jan 30, 2020",evening,1,0
"Jan 29, 2020",evening,9,3
"Jan 28, 2020",evening,0,6
"Jan 27, 2020",evening,2,8
"Jan 26, 2020",evening,7,3
"Jan 25, 2020",evening,3,0
"Jan 24, 2020",evening,7,6
"Jan 23, 2020",evening,0,5
"Jan 22, 2020",evening,0,0
"Jan 21, 2020",evening,7,0
"Jan 20, 2020",evening,3,4
"Jan 19, 2020",evening,4,3
"Jan 18, 2020",evening,3,3
"Jan 17, 2020",evening,0,7
"Jan 16, 2020",evening,1,8
"Jan 15, 2020",evening,1,0
"Jan 14, 2020",evening,1,5
"Jan 13, 2020",evening,1,5
"Jan 12, 2020",evening,3,5
"Jan 11, 2020",evening,3,5
"Jan 10, 2020",evening,3,2
"Jan 09, 2020",evening,7,6
"Jan 08, 2020",evening,1,8
"Jan 07, 2020",evening,7,0
"Jan 06, 2020",evening,3,0
"Jan 05, 2020",evening,5,3
"Jan 04, 2020",evening,2,2
"Jan 03, 2020",evening,9,0
"Jan 02, 2020",evening,9,5
"Jan 01, 2020",evening,2,1
